"ID","prompt","response","set","lab","rater1","rater2","rater3","Fluency_Ceinture","Fluency_Brouette","Fluency_avrg","Orig_Ceinture","Orig_brouette","Orig_avrg","CSE","CPI","Openness","Age","Gender","native_french"
203,"ceinture","Sange de transfert d'objets d'un étage à l'autre",11,6,2,3,4,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"brouette","Bac à plantes",11,6,1,1,2,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"ceinture","Courroie de transmission de remplacement dans un moteur",11,6,5,4,3,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
203,"brouette","Bibliothèque",11,6,4,3,2,8,8,8,3.333333333375,2.54166666666667,2.937500000020835,4,2.4,3.9,47,"F","Oui"
204,"ceinture","Frapper",11,6,2,2,1,4,3,3.5,2.16666666675,1.55555555555555,1.861111111152775,4.5,5.8,5.9,18,"F","Oui"
204,"ceinture","Accrocher quelqu'un",11,6,3,2,1,4,3,3.5,2.16666666675,1.55555555555555,1.861111111152775,4.5,5.8,5.9,18,"F","Oui"
204,"brouette","Transporter son chat",11,6,1,1,2,4,3,3.5,2.16666666675,1.55555555555555,1.861111111152775,4.5,5.8,5.9,18,"F","Oui"
204,"ceinture","En faire un collier",11,6,1,1,1,4,3,3.5,2.16666666675,1.55555555555555,1.861111111152775,4.5,5.8,5.9,18,"F","Oui"
204,"brouette","La remplir d'eau pour laver ses vêtements ou autre",11,6,3,1,2,4,3,3.5,2.16666666675,1.55555555555555,1.861111111152775,4.5,5.8,5.9,18,"F","Oui"
204,"ceinture","L'utiliser pour ouvrir un colis (par exemple), avec le petit crochet",11,6,4,4,4,4,3,3.5,2.16666666675,1.55555555555555,1.861111111152775,4.5,5.8,5.9,18,"F","Oui"
204,"brouette","La retourner et la poser sur le sol pour s'asseoir dessus",11,6,1,2,1,4,3,3.5,2.16666666675,1.55555555555555,1.861111111152775,4.5,5.8,5.9,18,"F","Oui"
205,"brouette","Faire les courses avec quand il n'y a plus de caddie",11,6,1,2,2,4,5,4.5,2,2,2,5.666666666666667,5.6,6,20,"F","Oui"
205,"ceinture","S'en servir comme cravache",11,6,3,1,2,4,5,4.5,2,2,2,5.666666666666667,5.6,6,20,"F","Oui"
205,"ceinture","Fermer une valise bien remplie avec",11,6,2,3,2,4,5,4.5,2,2,2,5.666666666666667,5.6,6,20,"F","Oui"
205,"brouette","Transporter ses amis",11,6,1,2,1,4,5,4.5,2,2,2,5.666666666666667,5.6,6,20,"F","Oui"
205,"brouette","Enfermer un animal en la retournant sur lui",11,6,3,4,4,4,5,4.5,2,2,2,5.666666666666667,5.6,6,20,"F","Oui"
205,"ceinture","Fabriquer une anse pour un sac",11,6,2,2,1,4,5,4.5,2,2,2,5.666666666666667,5.6,6,20,"F","Oui"
205,"ceinture","Faire un garrot en cas de blessure",11,6,2,3,1,4,5,4.5,2,2,2,5.666666666666667,5.6,6,20,"F","Oui"
205,"brouette","Faire une mini-piscine pour enfant avec de l'eau",11,6,2,2,2,4,5,4.5,2,2,2,5.666666666666667,5.6,6,20,"F","Oui"
205,"brouette","Dormir dedans donc s'en servir de lit",11,6,1,1,2,4,5,4.5,2,2,2,5.666666666666667,5.6,6,20,"F","Oui"
206,"ceinture","Faire de la voile (s'attacher au mât)",11,6,5,4,3,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"ceinture","Cravache de cheval",11,6,3,3,2,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"brouette","Faire une escapade sur un lac",11,6,3,2,4,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"brouette","Faire une course en pente",11,6,1,1,3,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"ceinture","S'en servir comme lasso",11,6,1,1,2,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"ceinture","Décorer sa chambre",11,6,2,2,1,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"brouette","Faire un barbecue",11,6,3,2,3,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"brouette","La remplir d'eau pour y faire sa toilette",11,6,2,2,2,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"ceinture","Simuler un serpent",11,6,5,3,4,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"brouette","Faire tourner la roue pour produire de l'énergie cinétique",11,6,5,4,4,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"ceinture","S'en servir comme bandana pour les cheveux",11,6,3,2,2,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
206,"ceinture","Couper un gâteau",11,6,5,3,3,7,5,6,2.80952380957143,2.73333333333333,2.77142857145238,4.333333333333333,3.8,5.9,21,"M","Oui"
207,"brouette","Transformer en jardinière",11,6,1,1,2,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"ceinture","Faire un garrot",11,6,2,1,1,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"brouette","Transporter de lourdes charges",11,6,1,2,1,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"ceinture","S'attacher les cheveux",11,6,2,1,1,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"brouette","Urinoir",11,6,4,3,4,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"brouette","Instrument à percussion",11,6,4,2,3,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"ceinture","Se pendre",11,6,2,1,2,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"ceinture","Faire une corde",11,6,1,2,1,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"brouette","Y attacher deux autres roues et en faire un moyen de déplacement",11,6,1,2,3,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"ceinture","Suspendre un objet",11,6,3,2,2,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"ceinture","Fouetter",11,6,1,2,1,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"ceinture","Si elle est en cuir, la manger en cas de survie",11,6,4,4,4,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
207,"ceinture","Y suspendre des mousquetons pour en faire ne ceinture à outils",11,6,3,3,5,8,5,6.5,2.124999999875,2.26666666666667,2.1958333332708353,5.166666666666667,6.2,5.8,19,"F","Oui"
208,"brouette","Pour déplacer quelqu'un",11,6,1,1,1,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
208,"brouette","Pour creuser",11,6,5,2,3,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
208,"brouette","Comme un chariot pour les courses",11,6,1,2,1,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
208,"brouette","Pour écraser quelque chose",11,6,3,3,3,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
208,"ceinture","Faire des menottes",11,6,3,3,2,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
208,"brouette","Valise",11,6,4,1,2,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
208,"ceinture","L'utiliser comme bandana",11,6,3,1,2,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
208,"ceinture","L'utiliser pour mesurer",11,6,3,2,2,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
208,"ceinture","L'utiliser comme arme",11,6,3,2,1,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
208,"ceinture","L'utiliser pour soulever quelque chose de lourd",11,6,2,3,3,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
208,"ceinture","Pour danser",11,6,4,4,3,6,5,5.5,2.55555555566667,2.2,2.377777777833335,2.3333333333333335,1.8,5.4,20,"F","Oui"
209,"brouette","Se promener dedans",11,6,2,1,1,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"brouette","Faire ses courses avec",11,6,1,1,1,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"brouette","Rouler sur des choses pour les aplatir",11,6,4,3,3,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"brouette","Objet décoratif",11,6,1,1,1,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"brouette","Ranger ses affaires dedans",11,6,3,2,1,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"ceinture","Frapper quelqu'un",11,6,2,3,1,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"brouette","Frapper quelqu'un avec",11,6,3,3,3,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"ceinture","Etouffer quelqu'un",11,6,3,3,3,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"ceinture","Objet décoratif",11,6,2,2,1,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"ceinture","Resserrer quelque chose",11,6,3,3,2,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"ceinture","S'en servir comme corde",11,6,1,1,1,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
209,"ceinture","S'en servir comme lasso",11,6,1,1,2,6,6,6,1.9444444445,1.94444444444444,1.94444444447222,5,3.2,5.3,18,"F","Oui"
210,"brouette","Moyen de transport",11,6,1,1,1,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"brouette","Voiture (avec un moteur)",11,6,2,2,3,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"brouette","Arme",11,6,3,2,1,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"brouette","Baignoire",11,6,2,1,1,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"brouette","Skateboard",11,6,4,3,3,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"brouette","Casserole",11,6,3,2,2,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"ceinture","Collier",11,6,1,1,1,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"brouette","Assiette",11,6,3,3,2,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"ceinture","Menottes",11,6,3,3,2,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"ceinture","Bracelet",11,6,2,1,1,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"ceinture","Jouet pour chat",11,6,4,2,2,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"ceinture","Serre-tête",11,6,2,1,2,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"ceinture","Masque pour les yeux",11,6,3,2,2,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"ceinture","Bandage",11,6,4,2,2,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"ceinture","Corde",11,6,1,1,1,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"ceinture","Lasso",11,6,1,1,2,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
210,"ceinture","Pinceau",11,6,5,3,4,10,7,8.5,2.0666666667,2.14285714285714,2.10476190477857,4.666666666666667,5.8,5.2,19,"M","Oui"
211,"brouette","Transporter quelqu'un pour faire une course",11,6,1,1,2,3,3,3,1.77777777766667,1.44444444444444,1.611111111055555,3.5,3.4,4.777777777777778,19,"F","Oui"
211,"brouette","Se baigner dedans",11,6,2,1,1,3,3,3,1.77777777766667,1.44444444444444,1.611111111055555,3.5,3.4,4.777777777777778,19,"F","Oui"
211,"brouette","Faire un potager dedans",11,6,1,2,2,3,3,3,1.77777777766667,1.44444444444444,1.611111111055555,3.5,3.4,4.777777777777778,19,"F","Oui"
211,"ceinture","Ligoter/attacher quelqu'un",11,6,2,3,2,3,3,3,1.77777777766667,1.44444444444444,1.611111111055555,3.5,3.4,4.777777777777778,19,"F","Oui"
211,"ceinture","Suspendre des affaires",11,6,3,2,1,3,3,3,1.77777777766667,1.44444444444444,1.611111111055555,3.5,3.4,4.777777777777778,19,"F","Oui"
211,"ceinture","S'en servir comme collier",11,6,1,1,1,3,3,3,1.77777777766667,1.44444444444444,1.611111111055555,3.5,3.4,4.777777777777778,19,"F","Oui"
212,"brouette","Pour manger des céréales",11,6,3,4,4,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"brouette","Un casque pour un géant",11,6,5,5,4,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"brouette","L'utiliser à l'envers pour faire des sillons avec les poignées",11,6,4,2,4,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"brouette","Endroit pour faire une sieste",11,6,1,2,1,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"brouette","Outil pour creuser",11,6,5,3,3,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"brouette","Se tenir en équilibre pour un spectacle",11,6,4,4,4,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"brouette","Machine pour se muscler",11,6,3,3,3,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"brouette","Rattraper des objets lancés",11,6,3,3,3,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"ceinture","Faire des cercles réguliers avec les trous",11,6,4,4,3,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"ceinture","Outil de mesure",11,6,3,2,2,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"ceinture","Utiliser la boucle pour s'attacher les cheveux",11,6,2,2,4,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"ceinture","Utiliser comme une laisse pour un animal",11,6,1,1,1,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
212,"ceinture","Utiliser comme pale pour un ventilateur",11,6,5,4,4,5,8,6.5,2.8,3.33333333333333,3.0666666666666647,6.166666666666667,3.6,4.6,20,"M","Oui"
213,"brouette","Coller plusieurs brouettes pour en faire une voiture",11,6,2,4,4,4,5,4.5,2.25,2.53333333333333,2.391666666666665,4.333333333333333,4.2,4.1,19,"M","Non"
213,"brouette","L'utiliser comme un petit bateau",11,6,3,2,2,4,5,4.5,2.25,2.53333333333333,2.391666666666665,4.333333333333333,4.2,4.1,19,"M","Non"
213,"brouette","Retourner la brouette et en faire une carapace",11,6,5,2,4,4,5,4.5,2.25,2.53333333333333,2.391666666666665,4.333333333333333,4.2,4.1,19,"M","Non"
213,"brouette","En faire une piscine pour poisson",11,6,2,1,3,4,5,4.5,2.25,2.53333333333333,2.391666666666665,4.333333333333333,4.2,4.1,19,"M","Non"
213,"brouette","L'utiliser comme un vase",11,6,1,1,2,4,5,4.5,2.25,2.53333333333333,2.391666666666665,4.333333333333333,4.2,4.1,19,"M","Non"
213,"ceinture","Y attacher un sac et en faire un sac à main",11,6,2,2,2,4,5,4.5,2.25,2.53333333333333,2.391666666666665,4.333333333333333,4.2,4.1,19,"M","Non"
213,"ceinture","Utiliser comme un lasso",11,6,1,1,2,4,5,4.5,2.25,2.53333333333333,2.391666666666665,4.333333333333333,4.2,4.1,19,"M","Non"
213,"ceinture","Attacher pleins de ceinture ensemble et en faire une corde",11,6,2,4,3,4,5,4.5,2.25,2.53333333333333,2.391666666666665,4.333333333333333,4.2,4.1,19,"M","Non"
213,"ceinture","En faire une petite balançoire",11,6,3,2,3,4,5,4.5,2.25,2.53333333333333,2.391666666666665,4.333333333333333,4.2,4.1,19,"M","Non"
214,"brouette","Bain",11,6,2,1,1,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"brouette","Poussette",11,6,1,1,1,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"brouette","Pot de fleurs",11,6,1,1,1,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"brouette","Réservoir à eau de pluie",11,6,2,3,2,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"brouette","Escabeau",11,6,3,1,2,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"ceinture","Ligoter quelqu'un",11,6,2,3,2,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"ceinture","Fouetter quelqu'un",11,6,1,3,1,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"brouette","Tabouret",11,6,2,1,1,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"brouette","Caddie de course",11,6,1,2,1,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"ceinture","Pour descendre en tyrolienne sur une corde tendue",11,6,4,4,4,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"ceinture","A manger si elle est en cuir et que c'est la famine",11,6,4,4,4,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"brouette","Support grill pour barbecue",11,6,3,3,4,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"brouette","Litière pour chat",11,6,1,2,3,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"ceinture","Pour serrer un bras pour faire ressortir les veines",11,6,5,4,2,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"ceinture","Comme un chemin fictif dans un jeu",11,6,5,3,3,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"ceinture","Comme laisse pour un chien",11,6,1,2,2,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"ceinture","Mors d'un cheval",11,6,4,4,3,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
214,"ceinture","Réparer un siège",11,6,4,3,3,9,10,9.5,3.11111111122222,1.74074074074074,2.4259259259814803,5.666666666666667,6,5.9,24,"F","Oui"
215,"brouette","Faire une course avec",11,6,1,1,2,5,4,4.5,1.9999999998,1.75,1.8749999999,4.5,4.6,5.3,19,"F","Oui"
215,"brouette","Utiliser comme un caddie",11,6,1,1,1,5,4,4.5,1.9999999998,1.75,1.8749999999,4.5,4.6,5.3,19,"F","Oui"
215,"brouette","Utiliser comme une poussette",11,6,1,1,1,5,4,4.5,1.9999999998,1.75,1.8749999999,4.5,4.6,5.3,19,"F","Oui"
215,"brouette","Utiliser pour semer des graines dans jardin en les enfonçant dans la terre",11,6,3,4,4,5,4,4.5,1.9999999998,1.75,1.8749999999,4.5,4.6,5.3,19,"F","Oui"
215,"ceinture","S'en servir pour faire une tyrolienne",11,6,4,4,4,5,4,4.5,1.9999999998,1.75,1.8749999999,4.5,4.6,5.3,19,"F","Oui"
215,"ceinture","Faire un bracelet",11,6,2,1,1,5,4,4.5,1.9999999998,1.75,1.8749999999,4.5,4.6,5.3,19,"F","Oui"
215,"ceinture","S'en servir de laisse de chien",11,6,1,2,1,5,4,4.5,1.9999999998,1.75,1.8749999999,4.5,4.6,5.3,19,"F","Oui"
215,"ceinture","Faire un collier avec",11,6,1,1,1,5,4,4.5,1.9999999998,1.75,1.8749999999,4.5,4.6,5.3,19,"F","Oui"
215,"ceinture","Faire un serre-tête",11,6,3,3,1,5,4,4.5,1.9999999998,1.75,1.8749999999,4.5,4.6,5.3,19,"F","Oui"
216,"brouette","Jouer avec en descendant d'une colline",11,6,2,1,2,4,3,3.5,1.9166666665,2,1.9583333332500001,3.6666666666666665,4.6,5.1,18,"F","Oui"
216,"brouette","Mettre de l'eau dedans pour les oiseaux",11,6,3,2,2,4,3,3.5,1.9166666665,2,1.9583333332500001,3.6666666666666665,4.6,5.1,18,"F","Oui"
216,"brouette","Transporter ses cours jusqu'au lycée",11,6,1,2,3,4,3,3.5,1.9166666665,2,1.9583333332500001,3.6666666666666665,4.6,5.1,18,"F","Oui"
216,"ceinture","Faire un garrot pour une blessure",11,6,2,3,1,4,3,3.5,1.9166666665,2,1.9583333332500001,3.6666666666666665,4.6,5.1,18,"F","Oui"
216,"ceinture","Faire un bandeau pour les cheveux",11,6,2,3,1,4,3,3.5,1.9166666665,2,1.9583333332500001,3.6666666666666665,4.6,5.1,18,"F","Oui"
216,"ceinture","Faire une laisse pour un chien",11,6,1,2,1,4,3,3.5,1.9166666665,2,1.9583333332500001,3.6666666666666665,4.6,5.1,18,"F","Oui"
216,"ceinture","L'attacher pour y faire sécher des vêtements",11,6,2,2,3,4,3,3.5,1.9166666665,2,1.9583333332500001,3.6666666666666665,4.6,5.1,18,"F","Oui"
217,"brouette","Y mettre un petit enfant pour lui faire une balade",11,6,3,1,2,2,3,2.5,1.8333333335,1.55555555555556,1.69444444452778,5.166666666666667,3.4,4.5,18,"F","Non"
217,"brouette","Y dormir",11,6,1,1,1,2,3,2.5,1.8333333335,1.55555555555556,1.69444444452778,5.166666666666667,3.4,4.5,18,"F","Non"
