"ID","prompt","response","set","lab","order","rater1","rater2","rater3","age","sex","cse1","cse2","cse3","cse4","cse5","cse6","cse7","cse8","cse9","cse10","cse11"
657,"ladrillo","dibujÃ³ los 4 ladrillos en 14 posiciones distintas",23,14,"1",3,NA,NA,22,1,5,5,4,5,4,4,4,4,4,5,5
658,"ladrillo","casa",23,14,"1",1,1,1,22,1,3,3,5,4,3,5,2,4,5,2,3
658,"ladrillo","patio",23,14,"4",3,NA,1,22,1,3,3,5,4,3,5,2,4,5,2,3
658,"ladrillo","pared",23,14,"5",1,NA,1,22,1,3,3,5,4,3,5,2,4,5,2,3
659,"ladrillo","tapar espacios en una pared",23,14,"1",4,1,1,10,0,4,5,4,5,5,4,5,3,4,5,4
659,"ladrillo","comercializarlos",23,14,"10",1,1,2,10,0,4,5,4,5,5,4,5,3,4,5,4
659,"ladrillo","escaleras o escalones",23,14,"2",2,1,2,10,0,4,5,4,5,5,4,5,3,4,5,4
659,"ladrillo","escultura",23,14,"3",5,1,1,10,0,4,5,4,5,5,4,5,3,4,5,4
659,"ladrillo","construir un ""refugio"" para el timbre de una casa",23,14,"4",2,1,1,10,0,4,5,4,5,5,4,5,3,4,5,4
659,"ladrillo","hacer una obra de arte",23,14,"5",5,2,2,10,0,4,5,4,5,5,4,5,3,4,5,4
659,"ladrillo","juntarlos todos para hacerte mÃ¡s alto (usarlo como banca)",23,14,"6",2,2,2,10,0,4,5,4,5,5,4,5,3,4,5,4
659,"ladrillo","para sentarse",23,14,"7",2,2,2,10,0,4,5,4,5,5,4,5,3,4,5,4
659,"ladrillo","adornos",23,14,"8",4,2,2,10,0,4,5,4,5,5,4,5,3,4,5,4
660,"ladrillo","para una construcciÃ³n",23,14,"1",1,1,1,21,1,4,5,5,4,4,5,3,4,4,3,3
660,"ladrillo","para aprendizaje de algÃºn tipo de construcciÃ³n",23,14,"3",2,1,1,21,1,4,5,5,4,4,5,3,4,4,3,3
660,"ladrillo","para uso de algÃºn otro tipo no acorde con su naturaleza",23,14,"4",3,1,1,21,1,4,5,5,4,4,5,3,4,4,3,3
661,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"1",3,2,2,21,0,2,3,4,2,3,2,2,3,3,2,3
661,"ladrillo","romper una ventana",23,14,"2",3,2,2,21,0,2,3,4,2,3,2,2,3,3,2,3
661,"ladrillo","construir una casa",23,14,"3",1,1,1,21,0,2,3,4,2,3,2,2,3,3,2,3
661,"ladrillo","usarlo como gis",23,14,"4",3,2,2,21,0,2,3,4,2,3,2,2,3,3,2,3
661,"ladrillo","simular que es un coche",23,14,"5",4,2,2,21,0,2,3,4,2,3,2,2,3,3,2,3
662,"ladrillo","casa",23,14,"1",1,1,1,20,0,4,3,5,5,5,4,3,4,4,3,4
663,"ladrillo","para deterner cosas como puertas",23,14,"1",3,2,2,24,1,3,4,4,4,3,3,4,5,4,5,5
663,"ladrillo","puede ser un juguete",23,14,"3",4,2,2,24,1,3,4,4,4,3,3,4,5,4,5,5
663,"ladrillo","arma defensa",23,14,"4",4,2,2,24,1,3,4,4,4,3,3,4,5,4,5,5
663,"ladrillo","porta vasos",23,14,"5",4,2,2,24,1,3,4,4,4,3,3,4,5,4,5,5
663,"ladrillo","recipiente para comida de perro",23,14,"6",4,2,2,24,1,3,4,4,4,3,3,4,5,4,5,5
664,"ladrillo","lo puedes usar para escribir cosas",23,14,"1",3,2,2,21,1,4,4,4,4,4,4,3,3,3,4,5
664,"ladrillo","sostener algo pesado",23,14,"2",3,2,1,21,1,4,4,4,4,4,4,3,3,3,4,5
665,"ladrillo","juguete",23,14,"1",4,2,2,23,1,5,5,3,4,3,3,5,4,3,3,5
665,"ladrillo","zapatos",23,14,"2",3,2,2,23,1,5,5,3,4,3,3,5,4,3,3,5
665,"ladrillo","casas",23,14,"3",1,1,1,23,1,5,5,3,4,3,3,5,4,3,3,5
665,"ladrillo","pisapapeles",23,14,"4",4,2,2,23,1,5,5,3,4,3,3,5,4,3,3,5
665,"ladrillo","detenedor de puerta",23,14,"5",3,2,2,23,1,5,5,3,4,3,3,5,4,3,3,5
665,"ladrillo","una pata de una mesa",23,14,"6",3,2,2,23,1,5,5,3,4,3,3,5,4,3,3,5
666,"ladrillo","construir inmuebles",23,14,"1",1,1,1,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","pesas deporte",23,14,"10",4,3,3,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"11",3,2,2,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","tapar un hoyo",23,14,"12",4,1,1,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","para aplanar la arena en la playa",23,14,"13",5,3,3,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","para ponerlo de tiro al blanco",23,14,"14",3,2,2,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","nivelar una mesa chueca",23,14,"15",3,2,2,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","para alcanzar algo ",23,14,"2",3,2,2,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","porterÃ­a",23,14,"3",5,2,2,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","cubrirse de la lluvia",23,14,"4",3,2,2,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","arma defensa",23,14,"5",4,2,2,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","hacer zancos",23,14,"6",4,2,2,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","para escribir algo en Ã©l",23,14,"7",3,3,2,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","hacer arcilla",23,14,"8",2,1,1,23,1,5,5,5,5,4,5,5,5,4,5,5
666,"ladrillo","hacer contrapeso",23,14,"9",4,2,2,23,1,5,5,5,5,4,5,5,5,4,5,5
667,"ladrillo","un asiento",23,14,"2",2,2,2,23,0,3,3,4,3,3,4,4,4,3,3,4
667,"ladrillo","un arma",23,14,"3",4,2,2,23,0,3,3,4,3,3,4,4,4,3,3,4
667,"ladrillo","soporte de algo",23,14,"4",2,2,1,23,0,3,3,4,3,3,4,4,4,3,3,4
668,"ladrillo","hacer una escultura",23,14,"1",5,1,1,23,1,5,5,4,5,4,4,5,5,4,5,5
668,"ladrillo","como color para pintar",23,14,"2",3,2,2,23,1,5,5,4,5,4,4,5,5,4,5,5
668,"ladrillo","construir una casita de perro",23,14,"3",1,1,1,23,1,5,5,4,5,4,4,5,5,4,5,5
668,"ladrillo","juguete",23,14,"4",4,2,2,23,1,5,5,4,5,4,4,5,5,4,5,5
668,"ladrillo","usarlo como instrumento de percusiÃ³n",23,14,"5",5,2,2,23,1,5,5,4,5,4,4,5,5,4,5,5
669,"ladrillo","hacer todo polvo para hacer un dibujo",23,14,"1",3,2,2,21,1,5,5,5,4,5,5,4,5,5,5,5
669,"ladrillo","aventar a un maestro malvado",23,14,"2",3,2,2,21,1,5,5,5,4,5,5,4,5,5,5,5
669,"ladrillo","lÃ­nea muy pequeÃ±a de dominÃ³",23,14,"3",4,2,2,21,1,5,5,5,4,5,5,4,5,5,5,5
669,"ladrillo","nivelar una mesa",23,14,"4",3,2,2,21,1,5,5,5,4,5,5,4,5,5,5,5
669,"ladrillo","pesas  deporte",23,14,"5",4,3,3,21,1,5,5,5,4,5,5,4,5,5,5,5
669,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"6",3,2,2,21,1,5,5,5,4,5,5,4,5,5,5,5
669,"ladrillo","ser mÃ¡s alto",23,14,"7",3,2,2,21,1,5,5,5,4,5,5,4,5,5,5,5
670,"ladrillo","sentarse en Ã©l",23,14,"1",2,2,2,23,1,4,3,3,5,3,3,3,4,4,3,3
670,"ladrillo","poner en lugar de rueda de coche",23,14,"2",2,2,2,23,1,4,3,3,5,3,3,3,4,4,3,3
670,"ladrillo","una barda",23,14,"3",1,1,1,23,1,4,3,3,5,3,3,3,4,4,3,3
670,"ladrillo","para punto de apoyo en subibaja",23,14,"4",3,2,2,23,1,4,3,3,5,3,3,3,4,4,3,3
671,"ladrillo","construir librerÃ­a",23,14,"1",1,1,1,23,0,5,5,4,5,4,5,5,5,4,5,5
672,"ladrillo","pisapapeles",23,14,"1",4,2,2,21,0,3,3,4,3,4,5,3,3,5,3,4
672,"ladrillo","pata de mesa",23,14,"2",3,2,2,21,0,3,3,4,3,4,5,3,3,5,3,4
672,"ladrillo","barda",23,14,"3",1,1,1,21,0,3,3,4,3,4,5,3,3,5,3,4
672,"ladrillo","adorno en pecera",23,14,"4",4,2,2,21,0,3,3,4,3,4,5,3,3,5,3,4
672,"ladrillo","hacer polvo para pintar",23,14,"5",3,2,2,21,0,3,3,4,3,4,5,3,3,5,3,4
672,"ladrillo","romper nueces",23,14,"6",4,2,2,21,0,3,3,4,3,4,5,3,3,5,3,4
672,"ladrillo","para malabarear",23,14,"7",4,2,2,21,0,3,3,4,3,4,5,3,3,5,3,4
673,"ladrillo","un ladrillo con un hueco en medio para velas ""portavelas""",23,14,"1",4,1,2,21,0,4,4,3,5,3,4,4,5,3,4,5
673,"ladrillo","maceta",23,14,"2",4,1,1,21,0,4,4,3,5,3,4,4,5,3,4,5
673,"ladrillo","escaleras o escalones",23,14,"3",2,1,2,21,0,4,4,3,5,3,4,4,5,3,4,5
673,"ladrillo","como sostenerdor de libros en un librero",23,14,"4",3,2,2,21,0,4,4,3,5,3,4,4,5,3,4,5
673,"ladrillo","como apoyo en una puerta",23,14,"5",3,2,1,21,0,4,4,3,5,3,4,4,5,3,4,5
674,"ladrillo","para llenar un espacio en una pared",23,14,"1",4,1,1,24,1,4,4,5,4,4,4,5,5,4,4,5
674,"ladrillo","para usarlo de contrapeso",23,14,"2",4,2,2,24,1,4,4,5,4,4,4,5,5,4,4,5
674,"ladrillo","para sostener algo",23,14,"3",3,2,1,24,1,4,4,5,4,4,4,5,5,4,4,5
674,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"4",3,2,2,24,1,4,4,5,4,4,4,5,5,4,4,5
674,"ladrillo","para usarlo como soporte",23,14,"5",2,1,1,24,1,4,4,5,4,4,4,5,5,4,4,5
674,"ladrillo","para terminar de construir algo",23,14,"6",1,1,1,24,1,4,4,5,4,4,4,5,5,4,4,5
674,"ladrillo","para cal",23,14,"7",2,1,1,24,1,4,4,5,4,4,4,5,5,4,4,5
675,"ladrillo","escaleras o escalones",23,14,"1",2,1,2,19,0,3,3,4,4,2,5,3,4,3,3,4
675,"ladrillo","para escribir en el piso",23,14,"2",3,1,2,19,0,3,3,4,4,2,5,3,4,3,3,4
675,"ladrillo","para nivelar un mueble",23,14,"3",3,2,2,19,0,3,3,4,4,2,5,3,4,3,3,4
676,"ladrillo","paredes",23,14,"1",1,1,1,22,0,3,3,3,2,2,4,3,3,3,2,4
676,"ladrillo","soporte de algo",23,14,"2",2,2,1,22,0,3,3,3,2,2,4,3,3,3,2,4
676,"ladrillo","pintar en el suelo",23,14,"3",3,2,2,22,0,3,3,3,2,2,4,3,3,3,2,4
676,"ladrillo","crear un camino",23,14,"4",2,2,2,22,0,3,3,3,2,2,4,3,3,3,2,4
676,"ladrillo","construir una casa para mascotas (perros, gatos)",23,14,"5",1,1,1,22,0,3,3,3,2,2,4,3,3,3,2,4
676,"ladrillo","dividir espacios",23,14,"6",2,2,2,22,0,3,3,3,2,2,4,3,3,3,2,4
676,"ladrillo","techos",23,14,"8",1,1,1,22,0,3,3,3,2,2,4,3,3,3,2,4
676,"ladrillo","banquetas",23,14,"9",1,1,1,22,0,3,3,3,2,2,4,3,3,3,2,4
677,"ladrillo","muros",23,14,"1",1,1,1,23,1,4,5,5,4,5,4,5,5,5,5,5
677,"ladrillo","estantes",23,14,"2",3,2,2,23,1,4,5,5,4,5,4,5,5,5,5,5
677,"ladrillo","asadores",23,14,"3",3,1,1,23,1,4,5,5,4,5,4,5,5,5,5,5
677,"ladrillo","hornos",23,14,"4",1,1,1,23,1,4,5,5,4,5,4,5,5,5,5,5
677,"ladrillo","porterÃ­as",23,14,"5",5,2,2,23,1,4,5,5,4,5,4,5,5,5,5,5
677,"ladrillo","arma defensa",23,14,"6",4,2,2,23,1,4,5,5,4,5,4,5,5,5,5,5
677,"ladrillo","soporte",23,14,"7",2,1,1,23,1,4,5,5,4,5,4,5,5,5,5,5
677,"ladrillo","escaleras o escalones",23,14,"8",2,1,2,23,1,4,5,5,4,5,4,5,5,5,5,5
677,"ladrillo","tope",23,14,"9",3,2,2,23,1,4,5,5,4,5,4,5,5,5,5,5
678,"ladrillo","construcciÃ³n de cualquier catidad de edificios",23,14,"1",1,1,1,19,1,3,3,3,2,3,4,3,2,2,2,4
678,"ladrillo","torres",23,14,"2",3,1,1,19,1,3,3,3,2,3,4,3,2,2,2,4
678,"ladrillo","muros",23,14,"4",1,1,1,19,1,3,3,3,2,3,4,3,2,2,2,4
679,"ladrillo","casa",23,14,"1",1,1,1,18,1,2,1,3,5,5,5,4,5,5,5,5
679,"ladrillo","porterÃ­a de fut bol callejero",23,14,"2",5,2,2,18,1,2,1,3,5,5,5,4,5,5,5,5
680,"ladrillo","una torre",23,14,"1",3,1,1,20,1,5,5,3,3,3,4,5,5,5,5,5
681,"ladrillo","para sostener un auto sin llantas",23,14,"1",2,1,1,19,0,5,5,5,5,4,4,5,5,2,5,5
681,"ladrillo","como librero",23,14,"2",3,2,2,19,0,5,5,5,5,4,4,5,5,2,5,5
681,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"3",3,2,2,19,0,5,5,5,5,4,4,5,5,2,5,5
681,"ladrillo","para alcanzar algo",23,14,"4",3,2,2,19,0,5,5,5,5,4,4,5,5,2,5,5
682,"ladrillo","casa",23,14,"1",1,1,1,23,1,4,5,2,2,2,5,3,4,4,3,3
683,"ladrillo","parte de una construcciÃ³n",23,14,"1",1,1,1,22,0,4,3,4,5,3,5,3,5,4,3,3
684,"ladrillo","banco",23,14,"1",2,2,2,19,0,5,4,5,5,3,4,4,5,4,4,4
684,"ladrillo","escaleras o escalones",23,14,"3",2,1,2,19,0,5,4,5,5,3,4,4,5,4,4,4
684,"ladrillo","un objeto para sostener la llanta de un coche",23,14,"4",2,1,1,19,0,5,4,5,5,3,4,4,5,4,4,4
684,"ladrillo","edificaciÃ³n de una casa",23,14,"5",2,1,1,19,0,5,4,5,5,3,4,4,5,4,4,4
684,"ladrillo","sujetador",23,14,"6",3,2,2,19,0,5,4,5,5,3,4,4,5,4,4,4
685,"ladrillo","Separar cosas",23,14,"1",3,2,2,19,0,5,5,4,5,3,4,5,4,3,4,4
686,"ladrillo","construir inmuebles",23,14,"1",1,1,1,24,1,2,1,4,3,1,4,1,4,4,2,4
686,"ladrillo","proteger",23,14,"2",4,2,2,24,1,2,1,4,3,1,4,1,4,4,2,4
687,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,1,4,4,3,4,3,3,5,4,3,4,3
687,"ladrillo","adorno",23,14,"2",4,1,2,19,1,4,4,3,4,3,3,5,4,3,4,3
687,"ladrillo","soporte para algÃºn mueble",23,14,"3",2,1,1,19,1,4,4,3,4,3,3,5,4,3,4,3
688,"ladrillo","construir una casa",23,14,"1",1,1,1,18,0,3,3,2,3,2,3,2,2,3,2,3
688,"ladrillo","aventarlo",23,14,"2",3,2,2,18,0,3,3,2,3,2,3,2,2,3,2,3
688,"ladrillo","forrarlo para base de planta",23,14,"4",4,1,2,18,0,3,3,2,3,2,3,2,2,3,2,3
689,"ladrillo","para cubrir un hueco",23,14,"1",4,1,1,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","para jugar a las fortalezas",23,14,"10",4,2,2,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","para matar un insecto",23,14,"12",3,2,2,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","para recargar tu cabeza y descansar",23,14,"14",2,2,2,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","para rodear una fogata",23,14,"15",3,2,2,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","para recargar algo",23,14,"2",3,2,2,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","pesas ejercicio",23,14,"3",4,3,3,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","para moldear algo",23,14,"5",4,2,2,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","para construir",23,14,"6",1,1,1,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","para sentarte",23,14,"7",2,2,2,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","para poner cosas",23,14,"8",3,2,2,20,0,5,5,4,4,3,3,5,4,3,5,5
689,"ladrillo","como un ubicador en un lugar desconocido y no perderte",23,14,"9",3,2,2,20,0,5,5,4,4,3,3,5,4,3,5,5
690,"ladrillo","horno",23,14,"1",1,1,1,20,1,4,5,3,5,4,4,4,4,4,5,4
692,"ladrillo","dibujÃ³ un ladrillo en pisiciÃ³n horizontal, otro en posiciÃ³n vertical, uno acostado y otro parado sobre una esquina, cuatro figuras distintas de un solo ladrillo",23,14,"1",4,NA,NA,22,0,4,4,5,5,4,5,3,5,4,4,3
693,"ladrillo","para subirte",23,14,"1",3,2,2,20,0,2,3,2,2,1,2,3,1,3,2,2
693,"ladrillo","para apoyar algo",23,14,"2",3,2,1,20,0,2,3,2,2,1,2,3,1,3,2,2
694,"ladrillo","puedes construir (obviamente) una casa",23,14,"1",1,1,1,19,0,4,4,4,4,4,4,4,4,4,4,4
694,"ladrillo","arma defensa",23,14,"2",4,2,2,19,0,4,4,4,4,4,4,4,4,4,4,4
694,"ladrillo","puede ser un cuadro para pintar",23,14,"3",4,2,2,19,0,4,4,4,4,4,4,4,4,4,4,4
694,"ladrillo","puedes hacer un castillo",23,14,"4",4,1,1,19,0,4,4,4,4,4,4,4,4,4,4,4
694,"ladrillo","puedes hacer una muralla",23,14,"5",3,1,1,19,0,4,4,4,4,4,4,4,4,4,4,4
694,"ladrillo","puedes escribir, colorear en Ã©l",23,14,"6",3,2,2,19,0,4,4,4,4,4,4,4,4,4,4,4
694,"ladrillo","puedes romperlo y armar un rompecabezas",23,14,"7",4,3,2,19,0,4,4,4,4,4,4,4,4,4,4,4
694,"ladrillo","pisapapeles",23,14,"8",4,2,2,19,0,4,4,4,4,4,4,4,4,4,4,4
695,"ladrillo","dibujÃ³ cuatro ladrillos, colocados de uno en uno en el piso, separados por un pequeÃ±o espacio de manera horizontal",23,14,"1",3,NA,NA,24,0,3,3,4,4,3,4,3,3,3,3,3
696,"ladrillo","porterÃ­as de fut",23,14,"1",5,2,2,22,1,5,5,3,4,4,4,5,5,3,5,5
697,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"1",3,2,2,23,0,3,4,4,3,3,3,2,5,4,3,5
697,"ladrillo","darle estabilidad a una mesa",23,14,"2",3,2,2,23,0,3,4,4,3,3,3,2,5,4,3,5
697,"ladrillo","rellenar un espacio",23,14,"3",4,1,1,23,0,3,4,4,3,3,3,2,5,4,3,5
697,"ladrillo","para darle altura a un objeto",23,14,"4",3,2,2,23,0,3,4,4,3,3,3,2,5,4,3,5
697,"ladrillo","para detener objetos pequeÃ±os",23,14,"5",3,2,2,23,0,3,4,4,3,3,3,2,5,4,3,5
697,"ladrillo","cercar una planta",23,14,"6",4,1,2,23,0,3,4,4,3,3,3,2,5,4,3,5
698,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"1",3,2,2,20,0,5,5,5,5,4,4,5,5,3,4,3
698,"ladrillo","banquito de altura",23,14,"2",3,2,2,20,0,5,5,5,5,4,4,5,5,3,4,3
698,"ladrillo","pisapapeles",23,14,"3",4,2,2,20,0,5,5,5,5,4,4,5,5,3,4,3
698,"ladrillo","porta macetas",23,14,"4",4,1,2,20,0,5,5,5,5,4,4,5,5,3,4,3
698,"ladrillo","adornar el jardÃ­n",23,14,"5",4,2,2,20,0,5,5,5,5,4,4,5,5,3,4,3
699,"ladrillo","una casa",23,14,"1",1,1,1,21,0,3,4,4,5,4,4,4,3,3,2,2
699,"ladrillo","una fachada",23,14,"2",3,1,1,21,0,3,4,4,5,4,4,4,3,3,2,2
699,"ladrillo","una torre de ladrillos",23,14,"3",3,1,1,21,0,3,4,4,5,4,4,4,3,3,2,2
699,"ladrillo","una figura con ladrillos",23,14,"4",4,2,1,21,0,3,4,4,5,4,4,4,3,3,2,2
699,"ladrillo","piso con ladrillos",23,14,"5",2,1,2,21,0,3,4,4,5,4,4,4,3,3,2,2
699,"ladrillo","una cocina con ladrillos",23,14,"6",2,1,1,21,0,3,4,4,5,4,4,4,3,3,2,2
700,"ladrillo","para construir paredes de una casa",23,14,"1",1,1,1,20,0,2,3,5,4,3,4,3,4,3,3,3
700,"ladrillo","para hacer un banco pequeÃ±o para sentarse",23,14,"2",2,2,2,20,0,2,3,5,4,3,4,3,4,3,3,3
700,"ladrillo","escaleras o escalones",23,14,"3",2,1,2,20,0,2,3,5,4,3,4,3,4,3,3,3
701,"ladrillo","casa",23,14,"1",1,1,1,21,0,2,2,3,2,2,3,2,3,3,2,2
702,"ladrillo","edificio",23,14,"1",1,1,1,20,0,2,1,3,2,1,3,3,3,3,1,1
702,"ladrillo","arma",23,14,"3",4,2,2,20,0,2,1,3,2,1,3,3,3,3,1,1
704,"ladrillo","casa",23,14,"1",1,1,1,21,1,5,5,4,4,3,3,4,3,3,3,3
707,"ladrillo","maceta",23,14,"1",4,1,1,20,0,1,3,4,3,4,4,4,5,4,5,5
707,"ladrillo","para cubrir",23,14,"2",4,2,2,20,0,1,3,4,3,4,4,4,5,4,5,5
707,"ladrillo","para colocarte encima del ladrillo",23,14,"3",1,2,2,20,0,1,3,4,3,4,4,4,5,4,5,5
707,"ladrillo","para pintar en el suelo",23,14,"4",3,2,2,20,0,1,3,4,3,4,4,4,5,4,5,5
707,"ladrillo","arma defensa",23,14,"5",4,2,2,20,0,1,3,4,3,4,4,4,5,4,5,5
708,"ladrillo","construir pirÃ¡mides y figuras",23,14,"1",1,1,1,23,0,1,1,5,3,3,5,3,3,5,3,5
708,"ladrillo","ayuda como soporte para algunos objetos",23,14,"2",2,2,1,23,0,1,1,5,3,3,5,3,3,5,3,5
708,"ladrillo","para hacer estructuras",23,14,"3",2,1,1,23,0,1,1,5,3,3,5,3,3,5,3,5
709,"ladrillo","sostener mÃ¡s objetos",23,14,"1",3,2,1,20,0,5,5,5,4,1,3,3,3,3,5,5
709,"ladrillo","para tapar algo",23,14,"2",4,1,1,20,0,5,5,5,4,1,3,3,3,3,5,5
709,"ladrillo","aplastar una hormiga",23,14,"3",3,2,2,20,0,5,5,5,4,1,3,3,3,3,5,5
709,"ladrillo","construcciÃ³n de bardas",23,14,"4",1,1,1,20,0,5,5,5,4,1,3,3,3,3,5,5
710,"ladrillo","para construir una casa",23,14,"1",1,1,1,20,0,3,3,3,4,3,3,3,3,3,3,3
710,"ladrillo","para lanzarlo",23,14,"2",3,2,2,20,0,3,3,3,4,3,3,3,3,3,3,3
710,"ladrillo","para soporte",23,14,"3",2,2,1,20,0,3,3,3,4,3,3,3,3,3,3,3
712,"ladrillo","casa",23,14,"1",1,1,1,20,0,1,5,4,5,4,4,5,5,3,4,4
712,"ladrillo","hacer carritos",23,14,"2",4,2,2,20,0,1,5,4,5,4,4,5,5,3,4,4
712,"ladrillo","formular una cama",23,14,"3",2,2,2,20,0,1,5,4,5,4,4,5,5,3,4,4
712,"ladrillo","escaleras o escalones",23,14,"4",2,1,1,20,0,1,5,4,5,4,4,5,5,3,4,4
712,"ladrillo","para pintar, ya que desprende color",23,14,"5",3,2,2,20,0,1,5,4,5,4,4,5,5,3,4,4
712,"ladrillo","para de apoyo para un mueble",23,14,"6",3,2,2,20,0,1,5,4,5,4,4,5,5,3,4,4
713,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,0,3,4,5,5,5,5,3,5,5,4,5
713,"ladrillo","para dar soporte",23,14,"2",2,2,1,21,0,3,4,5,5,5,5,3,5,5,4,5
713,"ladrillo","para alcanzar cierta altura",23,14,"3",3,2,2,21,0,3,4,5,5,5,5,3,5,5,4,5
713,"ladrillo","para cubrir",23,14,"4",4,1,1,21,0,3,4,5,5,5,5,3,5,5,4,5
713,"ladrillo","pesas  deporte",23,14,"5",4,3,3,21,0,3,4,5,5,5,5,3,5,5,4,5
713,"ladrillo","para colocar en los jardines como adorno",23,14,"6",4,2,2,21,0,3,4,5,5,5,5,3,5,5,4,5
713,"ladrillo","arma defensa",23,14,"7",4,2,2,21,0,3,4,5,5,5,5,3,5,5,4,5
713,"ladrillo","para abrir un camino",23,14,"8",2,2,2,21,0,3,4,5,5,5,5,3,5,5,4,5
714,"ladrillo","escaleras o escalones",23,14,"1",2,1,2,23,0,4,4,3,4,3,4,3,3,3,4,4
715,"ladrillo","para golpear",23,14,"1",3,2,2,20,0,4,5,3,3,3,4,4,3,4,4,3
715,"ladrillo","para hacer piedras en pedazos",23,14,"10",4,1,2,20,0,4,5,3,3,3,4,4,3,4,4,3
715,"ladrillo","para sostener ",23,14,"2",3,2,1,20,0,4,5,3,3,3,4,4,3,4,4,3
715,"ladrillo","para alcanzar",23,14,"3",3,2,2,20,0,4,5,3,3,3,4,4,3,4,4,3
715,"ladrillo","para decorar",23,14,"4",4,2,2,20,0,4,5,3,3,3,4,4,3,4,4,3
715,"ladrillo","para escribir",23,14,"5",4,2,2,20,0,4,5,3,3,3,4,4,3,4,4,3
715,"ladrillo","para moldear alguna letra o nÃºmero",23,14,"6",3,2,2,20,0,4,5,3,3,3,4,4,3,4,4,3
715,"ladrillo","para medir nuestra fuerza",23,14,"7",4,2,2,20,0,4,5,3,3,3,4,4,3,4,4,3
715,"ladrillo","para dibujar",23,14,"8",3,2,2,20,0,4,5,3,3,3,4,4,3,4,4,3
715,"ladrillo","para marcar",23,14,"9",3,2,2,20,0,4,5,3,3,3,4,4,3,4,4,3
716,"ladrillo","construir inmuebles",23,14,"1",1,1,1,22,0,3,4,5,4,4,4,4,4,4,4,4
716,"ladrillo","calzar algo",23,14,"2",3,2,2,22,0,3,4,5,4,4,4,4,4,4,4,4
716,"ladrillo","casa para un perro",23,14,"3",1,1,1,22,0,3,4,5,4,4,4,4,4,4,4,4
716,"ladrillo","pintar el piso para jugar aviÃ³n",23,14,"4",4,2,2,22,0,3,4,5,4,4,4,4,4,4,4,4
716,"ladrillo","estrellarlo a alguien",23,14,"5",3,2,2,22,0,3,4,5,4,4,4,4,4,4,4,4
716,"ladrillo","escaleras o escalones",23,14,"6",2,1,2,22,0,3,4,5,4,4,4,4,4,4,4,4
717,"ladrillo","una casa grande con muchos cuartos",23,14,"1",1,1,1,20,0,4,5,5,5,4,4,5,4,4,4,4
717,"ladrillo","construir un invernadero, colocando estructuras para diferentes cosas",23,14,"2",1,1,1,20,0,4,5,5,5,4,4,5,4,4,4,4
717,"ladrillo","un lugar donde se pueda hacer/crear creatividad",23,14,"3",3,2,1,20,0,4,5,5,5,4,4,5,4,4,4,4
718,"ladrillo","usarlos como base para apoyar algÃºn escrito",23,14,"1",3,2,1,21,1,4,3,4,3,2,4,3,3,4,3,3
718,"ladrillo","ponerlos encima de objetos que puedan volarse con el viento",23,14,"2",4,2,2,21,1,4,3,4,3,2,4,3,3,4,3,3
718,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"3",3,2,2,21,1,4,3,4,3,2,4,3,3,4,3,3
718,"ladrillo","un malabarista profesional",23,14,"4",4,2,2,21,1,4,3,4,3,2,4,3,3,4,3,3
718,"ladrillo","fogata",23,14,"5",3,1,2,21,1,4,3,4,3,2,4,3,3,4,3,3
