ID,prompt,response,lp,order,coder1,coder2,coder3,coder4,Extr,Aggr,Cons,Neu,Openn,Mach,Psych,Narc,CPI,CSE,ACTIVITY_GENERAL,visual,music,dance,archit,writing,humor,discov,science,theatre,culinary,caq,iq_all,caq_ln,self_everyday,scholarly,performance,mechanical_science,artistic,badd_iq,string_cse,can_cse,brick_cse,age
53965,cegła,do wybrudzenia mieszkania,326,p1,NA,TRUE,4,TRUE,2.6,3.1,2.9,3.4,3.5,4.75,3.75,5,4.8,4.5,0.06060606060606061,0,0,0,0,0,0,0,4,0,0,4,8,1.6094379124341003,3.727272727272727,3.3636363636363638,1.4,2.2222222222222223,2.4444444444444446,34,66.5,75.5,58.5,27
53965,cegła,do ozdoby mieszkania,327,p2,NA,TRUE,2,TRUE,2.6,3.1,2.9,3.4,3.5,4.75,3.75,5,4.8,4.5,0.06060606060606061,0,0,0,0,0,0,0,4,0,0,4,8,1.6094379124341003,3.727272727272727,3.3636363636363638,1.4,2.2222222222222223,2.4444444444444446,34,66.5,75.5,58.5,27
53965,cegła,jako zabawka dla zwierząt,328,p3,NA,TRUE,3,TRUE,2.6,3.1,2.9,3.4,3.5,4.75,3.75,5,4.8,4.5,0.06060606060606061,0,0,0,0,0,0,0,4,0,0,4,8,1.6094379124341003,3.727272727272727,3.3636363636363638,1.4,2.2222222222222223,2.4444444444444446,34,66.5,75.5,58.5,27
53965,cegła,do oduczenia uhowego parkowania łosia parkingowego,329,p4,NA,TRUE,3,TRUE,2.6,3.1,2.9,3.4,3.5,4.75,3.75,5,4.8,4.5,0.06060606060606061,0,0,0,0,0,0,0,4,0,0,4,8,1.6094379124341003,3.727272727272727,3.3636363636363638,1.4,2.2222222222222223,2.4444444444444446,34,66.5,75.5,58.5,27
54629,cegła,Jako umocnienie podparcia fotela. Cegłę umieszczamy za oparciem fotela i przysuwamy do ściany,342,p1,NA,TRUE,3,TRUE,4,4.1,3.4,2.5,3.3,2,3,4.25,4,4,0.0303030303030303,0,0,0,2,1,0,0,0,0,0,3,5,1.3862943611198906,3.3636363636363638,3.4545454545454546,2.3,3,3,25,63.5,47,55.5,36
54949,cegła,Do podwyższenia położenie jakiegokolwiek przedmiotu.,9,p1,NA,TRUE,3,TRUE,2.9,3.1,3.3,3.2,3.2,4,3,3,5.4,5,0.06060606060606061,0,0,0,0,0,0,0,3,0,1,4,6,1.6094379124341003,3.5454545454545454,3.4545454545454546,3.7,2.7777777777777777,3.4444444444444446,30,21,20.5,20,27
54975,cegła,do rzutu na odległość,381,p1,NA,TRUE,4,TRUE,3.3,4.3,3.4,3.7,3.8,1,1,3.5,6,6,0.18181818181818182,1,0,0,0,28,0,1,1,0,1,32,5,3.4965075614664802,3.3636363636363638,3.4545454545454546,2.4,2.888888888888889,3.4444444444444446,18,50,50.5,51,27
57267,cegła,Do rysowania nią np. ulicy.,41,p1,NA,TRUE,3,TRUE,3,3.4,3.7,2.4,3.4,3,3.75,3,4.2,4.5,0.2727272727272727,0,0,0,0,0,2,0,0,0,6,8,1,2.1972245773362196,3.1818181818181817,3.6363636363636362,2.2,2.888888888888889,2.7777777777777777,11,54.5,35.5,55.5,27
57618,cegła,do murowania - banalne ale praktyczne,179,p1,NA,TRUE,1,TRUE,4,4.4,4,2.6,3.9,4.25,3.25,4.5,5.2,5.333333333333333,0.21212121212121213,1,0,0,1,1,0,1,0,1,1,6,2,1.9459101490553132,3.909090909090909,3.4545454545454546,2.6,3.4444444444444446,3.4444444444444446,24,50.5,51,51,36
57618,cegła,do podłożenia pod gorący garnek :),180,p2,NA,TRUE,4,TRUE,4,4.4,4,2.6,3.9,4.25,3.25,4.5,5.2,5.333333333333333,0.21212121212121213,1,0,0,1,1,0,1,0,1,1,6,2,1.9459101490553132,3.909090909090909,3.4545454545454546,2.6,3.4444444444444446,3.4444444444444446,24,50.5,51,51,36
57618,cegła,funkcja dekoracyjna szczególnie stara cegła,181,p3,NA,TRUE,2,TRUE,4,4.4,4,2.6,3.9,4.25,3.25,4.5,5.2,5.333333333333333,0.21212121212121213,1,0,0,1,1,0,1,0,1,1,6,2,1.9459101490553132,3.909090909090909,3.4545454545454546,2.6,3.4444444444444446,3.4444444444444446,24,50.5,51,51,36
58072,cegła,do uderzenia kogos w głowę,64,p1,NA,TRUE,2,TRUE,2.1,3.7,4,3.1,3.6,4.25,2.25,5.25,7,7,0.15151515151515152,0,1,1,1,1,2,0,0,1,1,8,10,2.1972245773362196,4.090909090909091,3.6363636363636362,3.3,3.888888888888889,3.3333333333333335,27,30,15,30.5,32
58875,cegła,wbijania,252,p1,NA,TRUE,2,TRUE,2.5,4,2.9,3.5,4.3,4,1,4.5,5.2,5.333333333333333,0.18181818181818182,1,0,0,0,0,1,1,1,0,0,4,7,1.6094379124341003,3.6363636363636362,3.6363636363636362,2.2,4.111111111111111,3.3333333333333335,16,61,56.5,66,27
58875,cegła,rzucania,253,p2,NA,TRUE,2,TRUE,2.5,4,2.9,3.5,4.3,4,1,4.5,5.2,5.333333333333333,0.18181818181818182,1,0,0,0,0,1,1,1,0,0,4,7,1.6094379124341003,3.6363636363636362,3.6363636363636362,2.2,4.111111111111111,3.3333333333333335,16,61,56.5,66,27
59981,cegła,jako talerz,447,p1,NA,TRUE,4,TRUE,3.1,2.7,3.7,2.7,3.5,5,5.75,3.25,5.4,6,0.15151515151515152,0,0,0,0,1,1,1,0,0,0,3,5,1.3862943611198906,3.8181818181818183,3.909090909090909,1.4,3.6666666666666665,3.111111111111111,21,93,77,73.5,36
60653,cegła,do rzutu,900,p1,NA,TRUE,2,TRUE,2.8,3.9,2.9,3,3.3,3.5,2,3.25,5.4,5.166666666666667,0,0,0,0,0,1,1,1,1,0,1,5,2,1.791759469228055,3.8181818181818183,1.9090909090909092,1,2.7777777777777777,2.4444444444444446,32,73.5,60.5,52.5,32
60928,cegła,do malowania po asfalcie,31,p1,NA,TRUE,3,TRUE,3.1,3.5,3.7,1.8,3.8,1.5,2,2,5,5,0.06060606060606061,0,1,0,0,1,1,0,2,0,1,6,4,1.9459101490553132,3.3636363636363638,3,3.2,2.4444444444444446,2.5555555555555554,29,18,33.5,33.5,27
60928,cegła,jako siedzenie przy ognisku,32,p2,NA,TRUE,2,TRUE,3.1,3.5,3.7,1.8,3.8,1.5,2,2,5,5,0.06060606060606061,0,1,0,0,1,1,0,2,0,1,6,4,1.9459101490553132,3.3636363636363638,3,3.2,2.4444444444444446,2.5555555555555554,29,18,33.5,33.5,27
60928,cegła,jako stolik,33,p3,NA,TRUE,3,TRUE,3.1,3.5,3.7,1.8,3.8,1.5,2,2,5,5,0.06060606060606061,0,1,0,0,1,1,0,2,0,1,6,4,1.9459101490553132,3.3636363636363638,3,3.2,2.4444444444444446,2.5555555555555554,29,18,33.5,33.5,27
60928,cegła,jako obciążenie jakiejś rzeczy,34,p4,NA,TRUE,2,TRUE,3.1,3.5,3.7,1.8,3.8,1.5,2,2,5,5,0.06060606060606061,0,1,0,0,1,1,0,2,0,1,6,4,1.9459101490553132,3.3636363636363638,3,3.2,2.4444444444444446,2.5555555555555554,29,18,33.5,33.5,27
61211,cegła,ciężarek,728,p1,NA,TRUE,3,TRUE,4.3,4.7,3.1,3.1,4.6,1.5,1.5,2.75,5.6,5.5,0.09090909090909091,0,0,0,0,2,2,0,4,1,0,9,7,2.302585092994046,4.636363636363637,4.7272727272727275,3,3.5555555555555554,4,19,38,34.5,37.5,43
61211,cegła,odważnik,729,p2,NA,TRUE,2,TRUE,4.3,4.7,3.1,3.1,4.6,1.5,1.5,2.75,5.6,5.5,0.09090909090909091,0,0,0,0,2,2,0,4,1,0,9,7,2.302585092994046,4.636363636363637,4.7272727272727275,3,3.5555555555555554,4,19,38,34.5,37.5,43
61211,cegła,prostopadłościan,730,p3,NA,TRUE,5,TRUE,4.3,4.7,3.1,3.1,4.6,1.5,1.5,2.75,5.6,5.5,0.09090909090909091,0,0,0,0,2,2,0,4,1,0,9,7,2.302585092994046,4.636363636363637,4.7272727272727275,3,3.5555555555555554,4,19,38,34.5,37.5,43
61211,cegła,obciążnik,731,p4,NA,TRUE,2,TRUE,4.3,4.7,3.1,3.1,4.6,1.5,1.5,2.75,5.6,5.5,0.09090909090909091,0,0,0,0,2,2,0,4,1,0,9,7,2.302585092994046,4.636363636363637,4.7272727272727275,3,3.5555555555555554,4,19,38,34.5,37.5,43
61984,cegła,stojak do przypraw,233,p1,NA,TRUE,4,TRUE,3.4,4,4.4,2.6,3.7,2.25,2,2,5,5,0.15151515151515152,2,0,0,0,0,1,0,0,0,6,9,5,2.302585092994046,3.8181818181818183,3.4545454545454546,3.8,3.3333333333333335,3.7777777777777777,22,68,63.5,32,36
62294,cegła,jako podstawkę pod garnek,73,p1,NA,TRUE,2,TRUE,3.3,4.3,3.8,2.8,3.7,3.75,2.75,5.5,5,5.833333333333333,0.36363636363636365,0,0,0,0,6,3,0,8,0,7,24,6,3.2188758248682006,3.909090909090909,3.8181818181818183,3.1,1.8888888888888888,2.7777777777777777,30,20.5,45,35,27
62528,cegła,jako część projektu artystycznego,199,p1,NA,TRUE,4,TRUE,2.5,3.6,4.3,2.5,2.9,2.25,4,4,4.6,4.166666666666667,0,0,0,0,0,0,1,0,0,0,1,2,6,1.0986122886681098,2.909090909090909,3,1,1.7777777777777777,1.7777777777777777,28,70,73,73,27
63009,cegła,jako zaparcie dla nóg,468,p1,NA,TRUE,3,TRUE,3.5,4.2,4.9,2.8,4.3,3.25,2.5,3.25,5,5.5,0.12121212121212122,0,9,0,0,1,1,1,0,0,1,13,9,2.6390573296152584,3.3636363636363638,3.3636363636363638,2.6,4.111111111111111,1.3333333333333333,27,21,40,40,43
63044,cegła,do wbicia gwoździa,169,p1,NA,TRUE,2,TRUE,4.5,4.9,4.2,1.9,4.9,5.75,3.25,3,6,6,0.21212121212121213,0,36,1,1,1,1,1,1,0,1,43,4,3.784189633918261,4.7272727272727275,4.363636363636363,4.5,4.222222222222222,3.3333333333333335,27,52,67.5,62,36
63715,cegła,do wybicia szyby  do przyciśnięcia czegoś (folii,319,p1,NA,TRUE,3,TRUE,3.8,3.1,4.5,3.1,3.8,3,4,3.25,4.4,5.5,0.09090909090909091,0,0,0,0,0,3,0,1,0,1,5,7,1.791759469228055,3.6363636363636362,3.6363636363636362,1.7,2.111111111111111,2.3333333333333335,35,50.5,55,50,43
63715,cegła,jako podpórkę,320,p2,NA,TRUE,2,TRUE,3.8,3.1,4.5,3.1,3.8,3,4,3.25,4.4,5.5,0.09090909090909091,0,0,0,0,0,3,0,1,0,1,5,7,1.791759469228055,3.6363636363636362,3.6363636363636362,1.7,2.111111111111111,2.3333333333333335,35,50.5,55,50,43
63715,cegła,w charakterze kowadła,321,p3,NA,TRUE,5,TRUE,3.8,3.1,4.5,3.1,3.8,3,4,3.25,4.4,5.5,0.09090909090909091,0,0,0,0,0,3,0,1,0,1,5,7,1.791759469228055,3.6363636363636362,3.6363636363636362,1.7,2.111111111111111,2.3333333333333335,35,50.5,55,50,43
65164,cegła,cegłę można wykorzystać jako podstawę pod np ławę z palety,174,p1,NA,TRUE,2,TRUE,3.4,3.3,4.1,2.3,3.4,3,3,3,6,6,0.09090909090909091,0,5,0,1,0,1,0,0,0,1,8,6,2.1972245773362196,2.909090909090909,3.090909090909091,1.7,1.5555555555555556,2.4444444444444446,20,8,7,6.5,32
65336,cegła,można z niej zrobić tabliczkę do pisania np. kredą,22,p1,NA,TRUE,4,TRUE,3.6,4.3,3.1,3.5,3.6,1.5,3.25,2,4.4,4.333333333333333,0.18181818181818182,0,0,0,0,1,2,0,0,0,1,4,4,1.6094379124341003,3.727272727272727,3.090909090909091,3.2,1.6666666666666667,1.5555555555555556,27,50,50,50,27
65436,cegła,po wydrążeniu zagłębienia w niej jako popielniczkę,372,p1,NA,TRUE,4,TRUE,1.7,3.4,2.8,1.4,3.5,4.75,5.5,1.25,3.2,5.833333333333333,0.09090909090909091,6,2,0,0,0,1,0,6,1,7,23,7,3.1780538303479458,3.5454545454545454,3.272727272727273,1.8,4,3.111111111111111,35,64,72,81.5,27
65538,cegła,siedzenie,623,p1,NA,TRUE,2,TRUE,3.6,3.7,3.2,2.8,2.9,3,3.5,3,4.8,4.666666666666667,0.0303030303030303,0,0,2,0,0,1,0,0,0,0,3,3,1.3862943611198906,3.727272727272727,3.4545454545454546,2,2.3333333333333335,2.6666666666666665,26,91,91.5,91,36
65538,cegła,broń,624,p2,NA,TRUE,2,TRUE,3.6,3.7,3.2,2.8,2.9,3,3.5,3,4.8,4.666666666666667,0.0303030303030303,0,0,2,0,0,1,0,0,0,0,3,3,1.3862943611198906,3.727272727272727,3.4545454545454546,2,2.3333333333333335,2.6666666666666665,26,91,91.5,91,36
66223,cegła,podkładka pod stolik,785,p1,NA,TRUE,3,TRUE,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,cegła,podpórka do książek,786,p2,NA,TRUE,4,TRUE,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,cegła,broń,787,p3,NA,TRUE,2,TRUE,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,cegła,materiał do rzeźbienia,788,p4,NA,TRUE,2,TRUE,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,cegła,przycisk do papierów,789,p5,NA,TRUE,3,TRUE,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,cegła,matryca do odrysowywania prostokątów,790,p6,NA,TRUE,5,TRUE,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,cegła,"""kopyto"" do robienia odlewów",791,p7,NA,TRUE,5,TRUE,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66223,cegła,miarka do mierzenia długości,792,p8,NA,TRUE,5,TRUE,3.5,4,3.5,2.1,3.3,2.5,2.75,4,4.8,5.166666666666667,0.0303030303030303,0,13,0,0,1,1,0,0,9,1,25,10,3.258096538021482,3.3636363636363638,3.3636363636363638,3.8,2.5555555555555554,2.7777777777777777,27,90.5,90,88.5,32
66994,cegła,Do zablokowania koła w staczjącym się aucie.,808,p1,NA,TRUE,2,TRUE,3.4,3.3,3.9,2.4,4.1,5.25,4,4.5,6,5.833333333333333,0.12121212121212122,4,0,0,0,2,0,1,0,0,6,13,7,2.6390573296152584,4.2727272727272725,3.1818181818181817,1.9,2.7777777777777777,3.3333333333333335,23,100,99,20.5,32
67343,cegła,Do podłożenia pod samochód w formie bezpieczeństwa przy wymianie kola,988,p1,NA,TRUE,2,TRUE,3.7,4.6,4,1.4,4.4,2.75,1,3.25,5.8,6.833333333333333,0,0,0,0,0,0,3,1,1,0,0,5,6,1.791759469228055,4.090909090909091,2.909090909090909,1.6,3,2.4444444444444446,29,64,97,91,36
67558,cegła,e kolo w samochodzie,912,p1,NA,TRUE,2,TRUE,3,3.2,3.1,3.4,3.2,3.5,4,3.75,4,3.8333333333333335,0.0303030303030303,0,0,0,0,1,3,0,0,0,0,4,4,1.6094379124341003,3.4545454545454546,3.272727272727273,3.5,3.111111111111111,3.2222222222222223,27,38,39,46.5,43
68403,cegła,podpórka,350,p1,NA,TRUE,2,TRUE,3.3,4,3.8,2.5,2.8,2,2.25,2,4.2,4.333333333333333,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,5,0,3.4545454545454546,3.272727272727273,2.1,2.5555555555555554,2.888888888888889,29,17.5,24,21.5,43
68403,cegła,do rysowania,351,p2,NA,TRUE,3,TRUE,3.3,4,3.8,2.5,2.8,2,2.25,2,4.2,4.333333333333333,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,5,0,3.4545454545454546,3.272727272727273,2.1,2.5555555555555554,2.888888888888889,29,17.5,24,21.5,43
68846,cegła,jako podstawkę pod doniczkę,193,p1,NA,TRUE,2,TRUE,3.5,3.8,4,3.1,4.1,2.75,2,3.5,4.6,5.166666666666667,0.09090909090909091,0,0,0,0,1,0,0,6,0,1,8,6,2.1972245773362196,3.6363636363636362,2.727272727272727,2.6,3.3333333333333335,2.7777777777777777,31,97,40,80.5,27
69182,cegła,"cegłę można wykorzystać jako ""stoper"" do drzwi",268,p1,NA,TRUE,2,TRUE,3.9,3.4,4,3.3,3.4,3.5,3.75,3.75,5.8,5.166666666666667,0.24242424242424243,2,0,0,0,0,1,1,0,0,0,4,3,1.6094379124341003,3.1818181818181817,3.3636363636363638,1.8,3.4444444444444446,3.3333333333333335,34,70,90,64.5,27
72245,cegła,jako przycisk na biurku,93,p1,NA,TRUE,3,TRUE,2.7,3.4,3.7,2.2,3.5,3,2.25,2.25,4.8,4.166666666666667,0.12121212121212122,0,0,0,0,0,2,3,0,0,0,5,4,1.791759469228055,1.8181818181818181,2.3636363636363638,1.4,3.2222222222222223,2.4444444444444446,23,21,25.5,25,43
74419,cegła,do budowy,1,p1,NA,TRUE,1,TRUE,2.9,4.8,3.8,3.6,3.5,1,1,1,5,5.5,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,1,0.6931471805599453,4.090909090909091,2.4545454545454546,1.1,1,1.2222222222222223,18,2,1.5,11.5,43
75202,cegła,Do tempomatu w samochodzie.,251,p1,NA,TRUE,6,TRUE,2.7,4.1,3.6,2.7,4,4.5,3,4.75,5.8,5.833333333333333,0.18181818181818182,0,0,0,1,0,3,2,1,0,0,7,7,2.0794415416798357,3.3636363636363638,3.272727272727273,2.5,3.4444444444444446,3.2222222222222223,25,50,59.5,50,36
75542,cegła,bo budowy altanki,884,p1,NA,TRUE,1,TRUE,2.7,3.2,3.2,3.5,3.3,5,5,5,5,5,0.06060606060606061,2,4,3,4,2,5,3,3,2,5,33,2,3.5263605246161616,4,4,4,4,4,22,73,75,70,27
75582,cegła,oznaczenie samochodu,768,p1,NA,TRUE,4,TRUE,3.1,3.5,3.6,2.1,2.5,5,4.75,5.5,2.8,2.5,0.06060606060606061,1,0,0,0,6,0,0,5,0,1,13,9,2.6390573296152584,3.3636363636363638,3.4545454545454546,1.6,1.2222222222222223,2.2222222222222223,33,61,55.5,62.5,27
75582,cegła,miejsca,769,p2,NA,TRUE,4,TRUE,3.1,3.5,3.6,2.1,2.5,5,4.75,5.5,2.8,2.5,0.06060606060606061,1,0,0,0,6,0,0,5,0,1,13,9,2.6390573296152584,3.3636363636363638,3.4545454545454546,1.6,1.2222222222222223,2.2222222222222223,33,61,55.5,62.5,27
75582,cegła,budowa domku dla bazyliszków,770,p3,NA,TRUE,2,TRUE,3.1,3.5,3.6,2.1,2.5,5,4.75,5.5,2.8,2.5,0.06060606060606061,1,0,0,0,6,0,0,5,0,1,13,9,2.6390573296152584,3.3636363636363638,3.4545454545454546,1.6,1.2222222222222223,2.2222222222222223,33,61,55.5,62.5,27
75582,cegła,iguan,771,p4,NA,TRUE,2,TRUE,3.1,3.5,3.6,2.1,2.5,5,4.75,5.5,2.8,2.5,0.06060606060606061,1,0,0,0,6,0,0,5,0,1,13,9,2.6390573296152584,3.3636363636363638,3.4545454545454546,1.6,1.2222222222222223,2.2222222222222223,33,61,55.5,62.5,27
75958,cegła,Do przejścia przez rzekę,865,p1,NA,TRUE,5,TRUE,3,3.7,4.3,2.6,3.1,2.25,2.25,2.5,3.2,3.6666666666666665,0,0,0,0,0,1,0,1,0,0,1,3,5,1.3862943611198906,3,3,3,3.2222222222222223,3,21,52,60.5,65,32
75958,cegła,odrodzenie kwiatów w ogrodzie,866,p2,NA,TRUE,3,TRUE,3,3.7,4.3,2.6,3.1,2.25,2.25,2.5,3.2,3.6666666666666665,0,0,0,0,0,1,0,1,0,0,1,3,5,1.3862943611198906,3,3,3,3.2222222222222223,3,21,52,60.5,65,32
75958,cegła,pomalowanie i zrobienie dekoracji na tablicy w szkole,867,p3,NA,TRUE,3,TRUE,3,3.7,4.3,2.6,3.1,2.25,2.25,2.5,3.2,3.6666666666666665,0,0,0,0,0,1,0,1,0,0,1,3,5,1.3862943611198906,3,3,3,3.2222222222222223,3,21,52,60.5,65,32
75958,cegła,pomalowanie i robienie pieczarek na kartce przez dzieci,868,p4,NA,TRUE,4,TRUE,3,3.7,4.3,2.6,3.1,2.25,2.25,2.5,3.2,3.6666666666666665,0,0,0,0,0,1,0,1,0,0,1,3,5,1.3862943611198906,3,3,3,3.2222222222222223,3,21,52,60.5,65,32
76721,cegła,do rysowania,419,p1,NA,TRUE,3,TRUE,3.1,3.4,3.3,3.3,3.1,3,1,4.75,3.8,4.666666666666667,0.12121212121212122,0,0,0,0,0,0,0,1,0,1,2,7,1.0986122886681098,3.6363636363636362,3.3636363636363638,2.7,2.5555555555555554,3.111111111111111,23,82,52,44,27
77646,cegła,do budowy domu,277,p1,NA,TRUE,1,TRUE,3.1,3.5,3.1,2.7,3.4,3.75,3.25,4.25,4.6,5.5,0.12121212121212122,0,0,0,0,0,0,0,0,0,1,1,4,0.6931471805599453,3.272727272727273,2,1,2.888888888888889,1.4444444444444444,13,35,25.5,37.5,27
77646,cegła,do budowy kominka,278,p2,NA,TRUE,1,TRUE,3.1,3.5,3.1,2.7,3.4,3.75,3.25,4.25,4.6,5.5,0.12121212121212122,0,0,0,0,0,0,0,0,0,1,1,4,0.6931471805599453,3.272727272727273,2,1,2.888888888888889,1.4444444444444444,13,35,25.5,37.5,27
77646,cegła,do budowy grila,279,p3,NA,TRUE,1,TRUE,3.1,3.5,3.1,2.7,3.4,3.75,3.25,4.25,4.6,5.5,0.12121212121212122,0,0,0,0,0,0,0,0,0,1,1,4,0.6931471805599453,3.272727272727273,2,1,2.888888888888889,1.4444444444444444,13,35,25.5,37.5,27
77646,cegła,do budowy wędzarni,280,p4,NA,TRUE,1,TRUE,3.1,3.5,3.1,2.7,3.4,3.75,3.25,4.25,4.6,5.5,0.12121212121212122,0,0,0,0,0,0,0,0,0,1,1,4,0.6931471805599453,3.272727272727273,2,1,2.888888888888889,1.4444444444444444,13,35,25.5,37.5,27
77646,cegła,jako ozdoba,281,p5,NA,TRUE,2,TRUE,3.1,3.5,3.1,2.7,3.4,3.75,3.25,4.25,4.6,5.5,0.12121212121212122,0,0,0,0,0,0,0,0,0,1,1,4,0.6931471805599453,3.272727272727273,2,1,2.888888888888889,1.4444444444444444,13,35,25.5,37.5,27
77646,cegła,jako półka,282,p6,NA,TRUE,3,TRUE,3.1,3.5,3.1,2.7,3.4,3.75,3.25,4.25,4.6,5.5,0.12121212121212122,0,0,0,0,0,0,0,0,0,1,1,4,0.6931471805599453,3.272727272727273,2,1,2.888888888888889,1.4444444444444444,13,35,25.5,37.5,27
77646,cegła,do malowania na ulicy,283,p7,NA,TRUE,3,TRUE,3.1,3.5,3.1,2.7,3.4,3.75,3.25,4.25,4.6,5.5,0.12121212121212122,0,0,0,0,0,0,0,0,0,1,1,4,0.6931471805599453,3.272727272727273,2,1,2.888888888888889,1.4444444444444444,13,35,25.5,37.5,27
80206,cegła,DO podtrzymywania mebli,836,p1,NA,TRUE,3,TRUE,3.4,3.7,3.5,2.3,3.5,3,3.25,4.25,4.6,4.166666666666667,0.0303030303030303,0,5,1,0,0,0,0,0,0,1,7,4,2.0794415416798357,2.6363636363636362,2.4545454545454546,1.7,2.2222222222222223,1.4444444444444444,25,54,63.5,65,36
80492,cegła,jako podstawkę pod zdjęcie,782,p1,NA,TRUE,3,TRUE,2.2,3.2,2.8,3.5,2.6,2.25,3.25,2.75,2.8,4.666666666666667,0,0,0,0,0,0,0,0,2,0,1,3,3,1.3862943611198906,2.8181818181818183,2.4545454545454546,1.2,2.3333333333333335,2.3333333333333335,30,38.5,63.5,58.5,32
80648,cegła,do zbudowania mebli,469,p1,NA,TRUE,3,TRUE,4.3,4,3.5,2.9,4.2,4.5,3.5,5.25,6.4,7,0.15151515151515152,0,0,0,0,0,2,1,1,0,1,5,8,1.791759469228055,4.545454545454546,4.454545454545454,3.1,3.7777777777777777,3.5555555555555554,19,100,100,100,36
80947,cegła,cegłę można wykorzystać jako podstawkę pod zwisające kwiaty,79,p1,NA,TRUE,3,TRUE,1.1,3.3,3.3,4,3.2,2,2,2,1,1,0.06060606060606061,0,0,0,0,1,1,0,0,0,2,4,3,1.6094379124341003,1.3636363636363635,1.3636363636363635,1.8,1.2222222222222223,1.3333333333333333,28,31,50,3,32
81291,cegła,jako nogi stolika ogrodowego.,325,p1,NA,TRUE,3,TRUE,1.6,3.1,3.8,2.5,3.8,3,3,2.25,5.6,6,0.45454545454545453,0,21,0,1,1,2,2,0,0,1,28,6,3.367295829986474,4.090909090909091,4.818181818181818,3.9,4.555555555555555,2.4444444444444446,29,91.5,89.5,55,27
82315,cegła,jako podstawke pod gorący garnek,108,p1,NA,TRUE,4,TRUE,3.2,3.3,3.2,3.1,3.2,2,3,3.75,4.2,4,0.15151515151515152,2,0,0,0,1,1,1,0,0,1,6,5,1.9459101490553132,3,3,3,3,3,21,51,70.5,67,32
83406,cegła,DO ZROBIENIA STOLIKA,851,p1,NA,TRUE,3,TRUE,3.4,3.9,4.1,2.7,3.5,2.25,2,4,5.2,4.333333333333333,0.12121212121212122,0,1,0,0,0,0,0,0,0,1,2,4,1.0986122886681098,4,3,3,2.111111111111111,2.5555555555555554,27,22.5,23,36.5,27
83406,cegła,PODSTAWKI NA KWIATKI,852,p2,NA,TRUE,3,TRUE,3.4,3.9,4.1,2.7,3.5,2.25,2,4,5.2,4.333333333333333,0.12121212121212122,0,1,0,0,0,0,0,0,0,1,2,4,1.0986122886681098,4,3,3,2.111111111111111,2.5555555555555554,27,22.5,23,36.5,27
83406,cegła,do zrobienia krzesła,853,p3,NA,TRUE,3,TRUE,3.4,3.9,4.1,2.7,3.5,2.25,2,4,5.2,4.333333333333333,0.12121212121212122,0,1,0,0,0,0,0,0,0,1,2,4,1.0986122886681098,4,3,3,2.111111111111111,2.5555555555555554,27,22.5,23,36.5,27
83914,cegła,do zapierania kół samochodu,25,p1,NA,TRUE,2,TRUE,2.9,3.8,4.5,2.8,3.8,1,1,2.25,5,4.5,0.09090909090909091,0,0,0,0,1,0,0,0,0,1,2,7,1.0986122886681098,2.1818181818181817,2.909090909090909,2.4,2.5555555555555554,2.4444444444444446,35,59.5,47,56.5,27
