"ID","prompt","response","set","rater1","rater2","rater3","RAPM-Gf","BFI-Extraversion","BFI-Agreeableness","BFI-Consciousness","BFI-Openness","BFI-Neuroticism"
1577,"деревянная линейка","Сделать мост для насекомых (муравьёв)",1,4,3,3,NA,NA,NA,NA,NA,NA
1578,"деревянная линейка","Сделать оградку из линеек",1,2,3,4,NA,NA,NA,NA,NA,NA
1579,"деревянная линейка","Сделать опилки",1,2,3,2,NA,NA,NA,NA,NA,NA
1580,"деревянная линейка","Сделать поделку (ствол дерева/ рамку для фотографии)",1,4,3,2,NA,NA,NA,NA,NA,NA
1581,"деревянная линейка","Сделать подпорку для растений",1,2,2,2,NA,NA,NA,NA,NA,NA
1582,"деревянная линейка","Сделать рамку",1,4,3,2,NA,NA,NA,NA,NA,NA
1583,"деревянная линейка","Сделать рамку для фото",1,4,3,2,NA,NA,NA,NA,NA,NA
1584,"деревянная линейка","Сделать самодельный ""резиновый пистолет""",1,3,1,3,NA,NA,NA,NA,NA,NA
1585,"деревянная линейка","Сделать самолёт",1,3,2,3,NA,NA,NA,NA,NA,NA
1586,"деревянная линейка","Сделать самолётик добавив ручку",1,3,3,3,NA,NA,NA,NA,NA,NA
1587,"деревянная линейка","Сделать самолётики (с шариковыми ручками)",1,3,3,3,NA,NA,NA,NA,NA,NA
1588,"деревянная линейка","Сделать флажок",1,3,3,3,NA,NA,NA,NA,NA,NA
1589,"деревянная линейка","Сделать маленькие качели",1,4,3,3,NA,NA,NA,NA,NA,NA
1590,"деревянная линейка","Сжечь (для тепла)",1,3,2,2,NA,NA,NA,NA,NA,NA
1591,"деревянная линейка","Сжечь для растопки",1,2,2,2,NA,NA,NA,NA,NA,NA
1592,"деревянная линейка","Сжечь и использовать уголь для рисования",1,5,4,4,NA,NA,NA,NA,NA,NA
1593,"деревянная линейка","Сжечь на костре",1,2,2,2,NA,NA,NA,NA,NA,NA
1594,"деревянная линейка","Сжечь, использовать пепел для удобрения",1,4,4,4,NA,NA,NA,NA,NA,NA
1595,"деревянная линейка","Сжечь, чтобы согреться",1,3,2,2,NA,NA,NA,NA,NA,NA
1596,"деревянная линейка","Скамейка",1,4,1,3,NA,NA,NA,NA,NA,NA
1597,"деревянная линейка","Скворечник (использовать кусочки)",1,4,3,4,NA,NA,NA,NA,NA,NA
1598,"деревянная линейка","Склеить несколько линеек и использовать как подставку под горячее",1,5,4,4,NA,NA,NA,NA,NA,NA
1599,"деревянная линейка","Сконструировать что-то из большого количества линеек",1,2,2,2,NA,NA,NA,NA,NA,NA
1600,"деревянная линейка","Скребок мягких материалов",1,3,4,3,NA,NA,NA,NA,NA,NA
1601,"деревянная линейка","Сломать - на разломе получиться хороший шпатель для создания интересных фактур на штукатурке",1,4,4,4,NA,NA,NA,NA,NA,NA
1602,"деревянная линейка","Сломать вдоль и использовать как палочки для суши",1,3,3,4,NA,NA,NA,NA,NA,NA
1603,"деревянная линейка","Сломать и использовать осколок, чтобы угрожать людям",1,3,3,3,NA,NA,NA,NA,NA,NA
1604,"деревянная линейка","Сломать линейку",1,2,1,1,NA,NA,NA,NA,NA,NA
1605,"деревянная линейка","Сломать на 4 продольные части и использовать в качестве палочек для еды",1,3,3,4,NA,NA,NA,NA,NA,NA
1606,"деревянная линейка","Сломать на 4 части и сделать рамку для фото",1,3,3,2,NA,NA,NA,NA,NA,NA
1607,"деревянная линейка","Сломать пополам и сделать ""шалашик""",1,2,3,3,NA,NA,NA,NA,NA,NA
1608,"деревянная линейка","Смастерить самолётик (линейка + ручка)",1,3,3,3,NA,NA,NA,NA,NA,NA
1609,"деревянная линейка","Собрать ящик из линеек",1,3,3,3,NA,NA,NA,NA,NA,NA
1610,"деревянная линейка","Солнечные часы",1,5,5,4,NA,NA,NA,NA,NA,NA
1611,"деревянная линейка","Соорудить катапульту",1,3,2,2,NA,NA,NA,NA,NA,NA
1612,"деревянная линейка","Спирт",1,3,4,5,NA,NA,NA,NA,NA,NA
1613,"деревянная линейка","Спички (если порезать линейку)",1,3,1,3,NA,NA,NA,NA,NA,NA
1614,"деревянная линейка","Спортивный снаряд (метание)",1,4,3,5,NA,NA,NA,NA,NA,NA
1615,"деревянная линейка","Сражаться на ней как на мече",1,3,2,3,NA,NA,NA,NA,NA,NA
1616,"деревянная линейка","Средство для огня",1,2,2,2,NA,NA,NA,NA,NA,NA
1617,"деревянная линейка","Средство для розжига огня",1,2,2,2,NA,NA,NA,NA,NA,NA
1618,"деревянная линейка","Средство для уборки (швабра)",1,3,1,3,NA,NA,NA,NA,NA,NA
1619,"деревянная линейка","Средство наказания",1,3,2,2,NA,NA,NA,NA,NA,NA
1620,"деревянная линейка","Средство обороны",1,3,2,2,NA,NA,NA,NA,NA,NA
1621,"деревянная линейка","Средство, чтобы давать щелбаны",1,3,2,2,NA,NA,NA,NA,NA,NA
1622,"деревянная линейка","Стебель цветка/растения",1,2,2,1,NA,NA,NA,NA,NA,NA
1623,"деревянная линейка","Строительный материал",1,2,3,2,NA,NA,NA,NA,NA,NA
1624,"деревянная линейка","Стол",1,3,1,3,NA,NA,NA,NA,NA,NA
1625,"деревянная линейка","Стол",1,3,1,3,NA,NA,NA,NA,NA,NA
1626,"деревянная линейка","Столбик",1,2,2,2,NA,NA,NA,NA,NA,NA
1627,"деревянная линейка","Столовый прибор",1,3,3,3,NA,NA,NA,NA,NA,NA
1628,"деревянная линейка","Стрелка для часов, маятника",1,4,3,4,NA,NA,NA,NA,NA,NA
1629,"деревянная линейка","Строительный материал",1,2,3,2,NA,NA,NA,NA,NA,NA
1630,"деревянная линейка","Строительство башенки",1,3,3,3,NA,NA,NA,NA,NA,NA
1631,"деревянная линейка","Стружка для использования в интерьере",1,3,4,2,NA,NA,NA,NA,NA,NA
1632,"деревянная линейка","Стул",1,3,1,3,NA,NA,NA,NA,NA,NA
1633,"деревянная линейка","Стул",1,3,1,3,NA,NA,NA,NA,NA,NA
1634,"деревянная линейка","Ступка",1,3,1,4,NA,NA,NA,NA,NA,NA
1635,"деревянная линейка","Стучать ритм",1,3,3,2,NA,NA,NA,NA,NA,NA
1636,"деревянная линейка","Тапочки",1,4,1,3,NA,NA,NA,NA,NA,NA
1637,"деревянная линейка","Телевизор",1,1,1,2,NA,NA,NA,NA,NA,NA
1638,"деревянная линейка","Теодолит",1,3,5,3,NA,NA,NA,NA,NA,NA
1639,"деревянная линейка","Теплоизоляционный/ неэлектропроводный соединитель (пористые породы дерева)",1,4,5,3,NA,NA,NA,NA,NA,NA
1640,"деревянная линейка","Топливо",1,2,2,2,NA,NA,NA,NA,NA,NA
1641,"деревянная линейка","Топливо для костра",1,2,2,2,NA,NA,NA,NA,NA,NA
1642,"деревянная линейка","Топливо для огня",1,2,2,2,NA,NA,NA,NA,NA,NA
1643,"деревянная линейка","Трамплин",1,3,4,4,NA,NA,NA,NA,NA,NA
1644,"деревянная линейка","Трамплин для крысы",1,3,4,4,NA,NA,NA,NA,NA,NA
1645,"деревянная линейка","Трамплин для пальцев",1,3,4,4,NA,NA,NA,NA,NA,NA
1646,"деревянная линейка","Транспортир (согнуть)",1,1,2,3,NA,NA,NA,NA,NA,NA
1647,"деревянная линейка","Трафарет для макияжа = ровные стрелки",1,4,3,4,NA,NA,NA,NA,NA,NA
1648,"деревянная линейка","Трекировать равновесие - кладёшь на голову и ходишь, чтобы не свалилась",1,3,4,4,NA,NA,NA,NA,NA,NA
1649,"деревянная линейка","Тросточка для акробата, чтобы по ней идти над пропастью",1,4,2,4,NA,NA,NA,NA,NA,NA
1650,"деревянная линейка","Убивать насекомых",1,2,2,2,NA,NA,NA,NA,NA,NA
1651,"деревянная линейка","Убивать насекомых",1,2,2,2,NA,NA,NA,NA,NA,NA
1652,"деревянная линейка","Углы",1,1,2,1,NA,NA,NA,NA,NA,NA
1653,"деревянная линейка","Ударить человека по лбу линейкой",1,2,2,2,NA,NA,NA,NA,NA,NA
1654,"деревянная линейка","Ударить что-нибудь, кого-нибудь",1,2,2,2,NA,NA,NA,NA,NA,NA
1655,"деревянная линейка","Удлинитель руки (напр., чтобы достать что-то)",1,2,3,3,NA,NA,NA,NA,NA,NA
1656,"деревянная линейка","Указатель",1,3,2,3,NA,NA,NA,NA,NA,NA
1657,"деревянная линейка","Указатель",1,3,2,3,NA,NA,NA,NA,NA,NA
1658,"деревянная линейка","Указатель у дороги",1,3,2,3,NA,NA,NA,NA,NA,NA
1659,"деревянная линейка","Указка",1,2,2,2,NA,NA,NA,NA,NA,NA
1660,"деревянная линейка","Указка",1,2,2,2,NA,NA,NA,NA,NA,NA
1661,"деревянная линейка","Указка",1,2,2,2,NA,NA,NA,NA,NA,NA
1662,"деревянная линейка","Указка",1,2,2,2,NA,NA,NA,NA,NA,NA
1663,"деревянная линейка","Указка",1,2,2,2,NA,NA,NA,NA,NA,NA
1664,"деревянная линейка","Указка",1,2,2,2,NA,NA,NA,NA,NA,NA
1665,"деревянная линейка","Указка",1,2,2,2,NA,NA,NA,NA,NA,NA
1666,"деревянная линейка","Указка",1,2,2,2,NA,NA,NA,NA,NA,NA
1667,"деревянная линейка","Уплотнение в костюме (пример - плечики)",1,3,4,3,NA,NA,NA,NA,NA,NA
1668,"деревянная линейка","Уровень",1,4,4,1,NA,NA,NA,NA,NA,NA
1669,"деревянная линейка","Уровень (типа строительного)",1,4,4,1,NA,NA,NA,NA,NA,NA
1670,"деревянная линейка","Успокоительное средство (грызть её, когда нервничаешь)",1,5,4,4,NA,NA,NA,NA,NA,NA
1671,"деревянная линейка","Усы",1,4,1,5,NA,NA,NA,NA,NA,NA
1672,"деревянная линейка","Учить ребёнка числам и считать",1,3,3,5,NA,NA,NA,NA,NA,NA
1673,"деревянная линейка","Фанты",1,3,1,4,NA,NA,NA,NA,NA,NA
1674,"деревянная линейка","Физические наказания",1,2,2,2,NA,NA,NA,NA,NA,NA
1675,"деревянная линейка","Фиксатор окна (откидного)",1,3,2,3,NA,NA,NA,NA,NA,NA
1676,"деревянная линейка","Фишки",1,3,2,3,NA,NA,NA,NA,NA,NA
1677,"деревянная линейка","Формочка (если несколько)",1,3,4,3,NA,NA,NA,NA,NA,NA
1678,"деревянная линейка","Фоторамка, склеенная из нескольких линеек",1,4,3,2,NA,NA,NA,NA,NA,NA
