participant ID,object,use_number,use,rater_1,rater_2,rater_3,rater_4,rater_5,rater_6,rater_7,rater_8,rater_9,rater_10,rater_11,rater_12,rater_13,rater_14,rater_15,rater_16,rater_17,rater_18,rater_19,rater_20,rater_21,rater_22,rater_23,rater_24,rater_25,rater_26,rater_27,rater_28,rater_29,rater_30,rater_31,rater_32,rater_33,rater_34,rater_35,rater_36,rater_37,rater_38,rater_39,rater_40,rater_41,rater_42,rater_43,rater_44,rater_45
1526,כיסא,3,מעמד לפח נמוך במטבח,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,3.0,5.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
825,כיסא,1,הגבהה כדי להגיע למקומות גבוהים בבית,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
825,כיסא,2,לשרוף אותו במדורה,2.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,3.0,4.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
825,כיסא,3,מתקן כושר ביתי,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
825,כיסא,4,להתחבא מאחוריו,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,5.0,nan,nan,1.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1836,כיסא,1,מתלה בגדים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1836,כיסא,2,מעמד לאוהל משמיכות,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1836,כיסא,3,סולם,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1836,כיסא,4,מעצור לדלת,2.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
392,כיסא,1,סולם,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
392,כיסא,2,משטח לתליית בגדים לייבוש,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
392,כיסא,3,לקלוע עליו טבעות כמשחק,5.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,5.0,nan,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
392,כיסא,4,מעמד לאופניים,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,5.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
392,כיסא,5,קולב,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1652,כיסא,1,שולחן,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1652,כיסא,2,הגבהה כדי להגיע למקומות גבוהים בבית,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1652,כיסא,3,מעמד לאוהל משמיכות,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1652,כיסא,4,לשחק כיסאות מוזיקליים,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1652,כיסא,5,מתקן כושר ביתי,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1813,כיסא,1,הגבהה כדי להגיע למקומות גבוהים בבית,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1813,כיסא,2,עוזר לתרגילי ספורט,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1813,כיסא,3,אמצעי עזר לריקוד,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
1596,כיסא,1,לשרוף אותו במדורה,2.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,3.0,4.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1596,כיסא,2,מחזיק צמחים שיעמדו ישר,5.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,4.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
1596,כיסא,3,להתקין עליו גלגלים ולהפוך אותו נגיש לנכים,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,5.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
412,כיסא,1,שולחן,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
412,כיסא,2,הגבהה כדי להגיע למקומות גבוהים בבית,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
412,כיסא,3,מיטה,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
412,כיסא,4,מתקן כושר ביתי,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
412,כיסא,5,בית לגיטרה,5.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan
412,כיסא,6,סירה בים,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan
412,כיסא,7,לשבת עליו,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1673,כיסא,1,הגבהה כדי להגיע למקומות גבוהים בבית,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1673,כיסא,2,לשבת עליו,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1673,כיסא,3,לשחק כיסאות מוזיקליים,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1673,כיסא,4,לצרף כמה כיסאות ולהפוך למיטה,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,5.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,5.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1316,כיסא,1,מתקן כושר ביתי,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1316,כיסא,2,מדף,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,2.0,5.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1513,כיסא,1,לשבת עליו,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1513,כיסא,2,להתקין עליו גלגלים ולהפוך אותו נגיש לנכים,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,5.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1679,כיסא,1,מעמד לחפצים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1679,כיסא,2,מתלה בגדים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1679,כיסא,3,מדף,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,2.0,5.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1679,כיסא,4,לקלוע עליו טבעות כמשחק,5.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,5.0,nan,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
1672,כיסא,1,מעמד לחפצים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1672,כיסא,2,הגבהה כדי להגיע למקומות גבוהים בבית,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1672,כיסא,3,לשבת עליו,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1632,כיסא,1,לשבת עליו,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1632,כיסא,2,לנוח עליו,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1632,כיסא,3,לבנות מגדל,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1802,כיסא,1,שולחן,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1802,כיסא,2,מעמד לחפצים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1802,כיסא,3,מתלה בגדים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1802,כיסא,4,מיטה,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1802,כיסא,5,רכב,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan
1896,כיסא,1,הגבהה כדי להגיע למקומות גבוהים בבית,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1896,כיסא,2,כלי לפיסול,5.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,5.0,3.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan
1896,כיסא,3,מתקן כושר ביתי,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1649,כיסא,1,מעמד לחפצים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1649,כיסא,2,מתלה בגדים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1649,כיסא,3,מתקן כושר ביתי,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,1.0,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1793,כיסא,1,שולחן,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1793,כיסא,2,מתלה בגדים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1793,כיסא,3,סולם,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1793,כיסא,4,לחורר באמצע ולהשתמש כאסלה,5.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,5.0,2.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
405,כיסא,1,שולחן,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
405,כיסא,2,מתלה בגדים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
405,כיסא,3,מעצור לדלת,2.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
405,כיסא,4,מיטה לבעלי חיים,3.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,3.0,nan,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,3.0,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
405,כיסא,5,מדף,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,2.0,5.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
405,כיסא,6,לדפוק מסמרים באמצעותו,5.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,5.0,4.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
1898,כיסא,1,שולחן,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1898,כיסא,2,מתלה בגדים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1898,כיסא,3,סולם,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1898,כיסא,4,מעצור לדלת,2.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1898,כיסא,5,לחסום מעבר,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1898,כיסא,6,כלי ערבוב (באמצעות הרגליים שלו),5.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,5.0,5.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan
1898,כיסא,7,קרש חיתוך לסלט,5.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,5.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,4.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1640,כיסא,1,שולחן,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1640,כיסא,2,מתלה בגדים,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan
1640,כיסא,3,סולם,2.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1637,כרית,1,שמיכה,nan,nan,3.0,nan,3.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,2.0,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,3.0,nan,nan
1637,כרית,2,מעמד למחשב,nan,nan,4.0,nan,4.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,2.0,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,4.0,nan,nan
